y	x1	x2	x3	x4	x5	x6	x7	x8	x9	x10
22.4987881051496	-0.424844959750772	0.19997791852802	-0.522547946311533	0.569150533061475	0.972108594607562	-0.292787848040462	-0.525540605187416	0.689867079723626	-0.0586363328620791	0.847398426383734
17.601733710622	0.576610270887613	-0.334352919366211	0.924717872869223	-0.981140189804137	-0.725865057203919	-0.267117110081017	0.372980702202767	-0.479735052678734	-0.268309053499252	0.085196740925312
22.5064859298085	-0.1820461563766	-0.0227739326655865	0.202731451950967	0.558131765574217	0.810619163326919	-0.425799738615751	-0.548363153357059	-0.953711015637964	-0.757455891463906	0.704729200340807
20.8933380134627	0.766034808009863	0.908947654999793	0.0300594544969499	0.458781303837895	0.152603675145656	-0.840054175350815	-0.363010823726654	0.724799079354852	-0.906012638937682	0.167125726584345
18.5986697670053	0.880934568587691	-0.0341952056623995	-0.194853315595537	0.26026370562613	-0.20910228183493	-0.269091460853815	-0.652032366488129	-0.330824077595025	-0.474407391622663	0.336647287011147
23.953528721921	-0.908887001220137	0.780700444243848	0.760493082460016	-0.0381783400662243	-0.100395031739026	-0.643972370773554	0.602859167382121	0.263577743433416	0.937282335944474	0.0226291930302978
17.6507582213955	0.0562109760940075	0.828876373823732	-0.271816270425916	-0.68672629725188	0.4130038022995	0.0721074412576854	-0.7074358840473	0.0928525174967945	-0.0230090352706611	0.525501178577542
15.9222822028452	0.784838088788092	0.217469964642078	-0.423521438613534	-0.983568960335106	-0.834994508419186	0.00789742404595017	0.645434783305973	-0.247111013624817	-0.0443559405393898	0.80672457581386
20.9567188154936	0.102870028931648	-0.178620446939021	-0.658709529787302	-0.0950832115486264	-0.321374839637429	0.89007020695135	-0.33800434274599	-0.62825396982953	0.497585762292147	0.640949024353176
13.4215680233956	-0.0867705293931067	-0.705810618121177	-0.655656507238746	-0.0154133425094187	0.361575102433562	-0.317357432097197	-0.251661224290729	-0.142118817660958	0.335280462633818	-0.857136300764978
16.156284855155	0.913666690699756	0.870599606540054	-0.0359147889539599	-0.220825776923448	-0.366101503837854	-0.0705724516883492	0.259490847587585	0.261547197122127	-0.901168806478381	-0.992207313887775
10.935445201746	-0.093331687618047	-0.397542200051248	-0.494070142973214	-0.0706681162118912	0.663137196097523	-0.834937636740506	-0.806732513941824	0.0416847025044262	0.390210488811135	-0.895602768287063
20.5608336284434	0.355141270905733	-0.878558856900781	-0.5674904207699	0.426558001432568	-0.569655834697187	0.720213692169636	-0.956012569367886	0.319242674391717	-0.273476866539568	0.733120359480381
23.124007749177	0.145266803912818	0.895453880075365	0.348752776160836	-0.889396147336811	-0.00410212762653828	-0.208678720053285	0.986089560668916	0.458721862640232	0.76826721476391	0.152490337844938
13.3395423292494	-0.794150634668767	0.441192546859384	-0.904672745149583	-0.290433804970235	-0.447900654748082	0.471798700746149	0.167877691332251	-0.0263542532920837	0.550594459287822	-0.372314855922014
24.3161171204557	0.799649940803647	-0.715411408804357	0.401706174947321	0.605624545831233	-0.615953362546861	-0.656513188034296	0.563646130263805	-0.231086768675596	-0.721592717338353	0.918931567575783
22.7446876557512	-0.50782453129068	0.098569312132895	-0.296222723089159	0.671417674049735	0.901242528110743	-0.090476737357676	0.783792245201766	-0.986332982312888	-0.409981457516551	0.182387514039874
12.257771338549	-0.915880932938308	0.908182477112859	-0.182112004142255	-0.524501190055162	-0.356548924464732	0.540409518871456	0.509730907157063	-0.99263154482469	-0.747834429144859	0.0628186715766788
17.7865305003558	-0.344158561434597	0.170966706238687	0.641902647912502	-0.292027794755995	-0.0430872323922813	-0.874700003303587	0.958407460246235	0.989872880280018	0.179803247563541	-0.232126656919718
29.0998156433921	0.909007298294455	-0.190979436505586	0.83771469630301	0.713770840317011	-0.944014856126159	0.630162990186363	-0.911705864127725	-0.784226239658892	0.123351217713207	-0.360893541015685
28.0646881150732	0.779078632127494	0.29578695865348	-0.434943339787424	0.707526747602969	0.0949189360253513	-0.397714951075613	0.806801769416779	-0.162661683280021	0.377442240249366	0.616772510576993
21.2651372023923	0.385606812313199	-0.360358765814453	0.922209587413818	-0.408209089189768	0.288480441085994	-0.270657944027334	0.731001628097147	0.435769093222916	-0.377458381932229	-0.916161003056914
19.0966274946022	0.281013627536595	-0.384559978265315	0.45678885653615	-0.705903350841254	0.192527089267969	-0.375774416141212	0.550815182738006	0.485078264493495	0.211173682939261	-0.272514610551298
26.1811654224722	0.988539553247392	-0.560464737471193	0.372750164009631	0.407984122633934	-0.356125248596072	-0.925260070245713	-0.246367166284472	0.743997647427022	0.982068637851626	0.713193933945149
16.3382745139124	0.311411598231643	-0.261022268328816	-0.894312114454806	-0.792386623565108	0.782228624913841	0.0376098467968404	-0.91578390263021	0.215735922101885	0.486409830395132	0.395893156994134
16.288653786744	0.417060936335474	0.96843840694055	-0.209559730719775	-0.93254445400089	0.252513894811273	0.358026831410825	-0.271177836693823	0.512406702619046	-0.848285739310086	0.368972945958376
24.6410902923799	0.0881320494227111	-0.691595398355275	-0.0443092403002083	0.998809055890888	-0.394190169405192	0.806467120535672	-0.452497460413724	0.694482596125454	-0.0976621871814132	-0.30396989453584
11.0710154462222	0.188284040894359	-0.817912000231445	0.120506527367979	-0.930250391829759	-0.223590672481805	-0.948946603108197	0.700934961438179	0.225559297949076	-0.892926130909473	0.109363658819348
16.0585422698569	-0.42168052541092	-0.716186184436083	0.396523189730942	-0.323217432480305	-0.679049815051258	0.978156541474164	-0.275196575094014	0.586448335554451	-0.320888971909881	-0.725512764882296
28.7014526521612	-0.705772705376148	0.380014203023165	0.831367076840252	0.83012752328068	0.725103795062751	-0.394224750809371	-0.391044418793172	-0.95429063308984	0.467904297634959	0.569863112643361
32.8522125246584	0.926048465073109	0.238512966781855	0.236702454742044	0.234470539260656	0.906202427577227	0.878276801202446	0.518270678818226	-0.166170900687575	-0.991786119062454	0.773725143168122
